10-29-2025 14:46:24 RAM 3757/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [39%@1497,9%@1497,3%@1497,5%@1497,2%@729,1%@729,1%@729,37%@729,9%@883,19%@883,8%@883,14%@883] GR3D_FREQ 34% cpu@43.187C soc2@39.125C soc0@39.375C tj@43.187C soc1@40.312C VDD_GPU_SOC 3969mW/3934mW VDD_CPU_CV 793mW/790mW VIN_SYS_5V0 4815mW/4750mW
10-29-2025 14:46:25 RAM 3758/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [44%@729,2%@729,1%@729,1%@729,5%@729,2%@729,5%@729,37%@729,5%@729,21%@729,6%@729,3%@729] GR3D_FREQ 42% cpu@43.312C soc2@39.125C soc0@39.437C tj@43.312C soc1@40.375C VDD_GPU_SOC 3969mW/3934mW VDD_CPU_CV 793mW/790mW VIN_SYS_5V0 4815mW/4750mW
10-29-2025 14:46:26 RAM 3757/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [44%@729,3%@729,6%@729,2%@729,15%@729,4%@729,11%@729,15%@729,1%@729,21%@729,6%@729,0%@729] GR3D_FREQ 29% cpu@42.937C soc2@39.093C soc0@39.437C tj@42.937C soc1@40.218C VDD_GPU_SOC 3969mW/3934mW VDD_CPU_CV 793mW/790mW VIN_SYS_5V0 4815mW/4750mW
10-29-2025 14:46:27 RAM 3759/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [33%@1497,11%@1497,6%@1497,3%@1497,17%@729,6%@729,1%@729,20%@729,9%@729,24%@729,5%@729,1%@729] GR3D_FREQ 31% cpu@42.937C soc2@39.156C soc0@39.593C tj@42.937C soc1@40.218C VDD_GPU_SOC 3971mW/3934mW VDD_CPU_CV 793mW/790mW VIN_SYS_5V0 4815mW/4750mW
10-29-2025 14:46:28 RAM 3759/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [11%@729,6%@729,29%@729,8%@729,17%@729,1%@729,3%@729,19%@729,5%@729,21%@729,1%@729,6%@729] GR3D_FREQ 44% cpu@43.062C soc2@38.968C soc0@39.375C tj@43.062C soc1@40.312C VDD_GPU_SOC 3969mW/3934mW VDD_CPU_CV 793mW/790mW VIN_SYS_5V0 4715mW/4750mW
10-29-2025 14:46:29 RAM 3760/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [9%@729,2%@729,13%@729,15%@729,36%@729,1%@729,3%@729,1%@729,37%@729,7%@729,19%@729,3%@729] GR3D_FREQ 0% cpu@42.937C soc2@39.062C soc0@39.468C tj@42.937C soc1@40.375C VDD_GPU_SOC 3969mW/3934mW VDD_CPU_CV 793mW/790mW VIN_SYS_5V0 4715mW/4750mW
10-29-2025 14:46:30 RAM 3760/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [11%@729,5%@729,1%@729,9%@1497,38%@729,0%@729,0%@729,0%@729,5%@729,29%@729,24%@729,2%@729] GR3D_FREQ 0% cpu@43.031C soc2@39.125C soc0@39.5C tj@43.031C soc1@40.25C VDD_GPU_SOC 3969mW/3934mW VDD_CPU_CV 793mW/790mW VIN_SYS_5V0 4715mW/4750mW
10-29-2025 14:46:31 RAM 3760/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [14%@729,3%@729,1%@729,2%@729,37%@729,3%@729,0%@729,0%@729,0%@729,35%@729,24%@729,1%@729] GR3D_FREQ 0% cpu@43.062C soc2@39.156C soc0@39.562C tj@43.062C soc1@40.281C VDD_GPU_SOC 3971mW/3934mW VDD_CPU_CV 793mW/790mW VIN_SYS_5V0 4715mW/4750mW
10-29-2025 14:46:32 RAM 3760/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [17%@729,3%@729,2%@729,7%@729,32%@729,5%@729,0%@729,2%@729,7%@729,45%@729,6%@729,9%@729] GR3D_FREQ 0% cpu@43.218C soc2@39.125C soc0@39.5C tj@43.218C soc1@40.343C VDD_GPU_SOC 3969mW/3935mW VDD_CPU_CV 793mW/790mW VIN_SYS_5V0 4815mW/4750mW
10-29-2025 14:46:33 RAM 3761/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [20%@729,3%@729,3%@1497,21%@1497,30%@729,17%@729,0%@729,8%@729,8%@729,22%@729,8%@729,12%@729] GR3D_FREQ 0% cpu@43.093C soc2@39.125C soc0@39.406C tj@43.093C soc1@40.5C VDD_GPU_SOC 3969mW/3935mW VDD_CPU_CV 793mW/790mW VIN_SYS_5V0 4815mW/4750mW
10-29-2025 14:46:34 RAM 3760/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [9%@729,2%@729,4%@729,20%@729,34%@729,16%@729,0%@729,19%@729,2%@729,0%@729,5%@729,3%@729] GR3D_FREQ 0% cpu@43.125C soc2@39.093C soc0@39.468C tj@43.125C soc1@40.187C VDD_GPU_SOC 3969mW/3935mW VDD_CPU_CV 793mW/790mW VIN_SYS_5V0 4715mW/4750mW
10-29-2025 14:46:35 RAM 3760/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [8%@729,1%@729,0%@729,22%@729,36%@729,10%@729,7%@729,19%@729,1%@729,4%@729,2%@729,12%@729] GR3D_FREQ 3% cpu@43C soc2@39.062C soc0@39.5C tj@43.156C soc1@40.281C VDD_GPU_SOC 3969mW/3935mW VDD_CPU_CV 793mW/790mW VIN_SYS_5V0 4715mW/4750mW
10-29-2025 14:46:36 RAM 3760/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [8%@729,2%@729,0%@729,22%@729,33%@729,8%@729,8%@729,25%@729,2%@729,3%@729,2%@729,13%@729] GR3D_FREQ 0% cpu@43.156C soc2@39.093C soc0@39.406C tj@43.156C soc1@40.375C VDD_GPU_SOC 3969mW/3935mW VDD_CPU_CV 793mW/790mW VIN_SYS_5V0 4815mW/4750mW
10-29-2025 14:46:37 RAM 3760/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [17%@960,4%@1497,1%@1497,17%@1497,29%@1420,2%@1420,2%@1420,32%@1420,5%@729,12%@729,17%@729,8%@729] GR3D_FREQ 49% cpu@43.343C soc2@39.156C soc0@39.468C tj@43.343C soc1@40.531C VDD_GPU_SOC 3971mW/3935mW VDD_CPU_CV 1190mW/791mW VIN_SYS_5V0 4815mW/4750mW
10-29-2025 14:46:38 RAM 3760/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [10%@729,20%@729,4%@729,5%@729,35%@729,0%@729,4%@729,3%@729,4%@729,18%@729,16%@729,9%@729] GR3D_FREQ 2% cpu@42.875C soc2@39.156C soc0@39.468C tj@42.875C soc1@40.187C VDD_GPU_SOC 3971mW/3935mW VDD_CPU_CV 793mW/791mW VIN_SYS_5V0 4715mW/4750mW
10-29-2025 14:46:39 RAM 3759/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [10%@729,5%@1497,4%@1497,21%@1497,38%@729,0%@729,1%@729,0%@729,3%@883,1%@883,34%@883,4%@883] GR3D_FREQ 17% cpu@43.062C soc2@39.156C soc0@39.531C tj@43.062C soc1@40.312C VDD_GPU_SOC 3969mW/3935mW VDD_CPU_CV 793mW/791mW VIN_SYS_5V0 4715mW/4750mW
10-29-2025 14:46:40 RAM 3758/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [7%@729,3%@729,5%@729,21%@729,37%@729,0%@729,1%@729,0%@729,1%@729,2%@729,33%@729,7%@729] GR3D_FREQ 0% cpu@43.156C soc2@39.156C soc0@39.375C tj@43.156C soc1@40.375C VDD_GPU_SOC 3969mW/3935mW VDD_CPU_CV 793mW/791mW VIN_SYS_5V0 4715mW/4750mW
10-29-2025 14:46:41 RAM 3758/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [9%@1497,3%@1497,6%@1497,22%@1497,37%@729,0%@729,1%@729,0%@729,0%@729,4%@729,33%@729,8%@729] GR3D_FREQ 0% cpu@42.937C soc2@39.187C soc0@39.5C tj@42.937C soc1@40.437C VDD_GPU_SOC 3969mW/3935mW VDD_CPU_CV 793mW/791mW VIN_SYS_5V0 4715mW/4750mW
10-29-2025 14:46:42 RAM 3756/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [20%@1497,12%@1497,9%@1497,20%@1497,30%@1420,7%@1420,13%@1420,19%@1420,20%@729,14%@729,16%@729,22%@729] GR3D_FREQ 0% cpu@43.125C soc2@39.156C soc0@39.468C tj@43.125C soc1@40.281C VDD_GPU_SOC 3969mW/3935mW VDD_CPU_CV 1190mW/792mW VIN_SYS_5V0 4815mW/4750mW
10-29-2025 14:46:43 RAM 3755/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [9%@729,22%@729,2%@729,11%@729,20%@729,1%@729,3%@729,10%@729,4%@729,4%@729,32%@729,6%@729] GR3D_FREQ 0% cpu@43.031C soc2@39.156C soc0@39.593C tj@43.031C soc1@40.343C VDD_GPU_SOC 3969mW/3936mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4715mW/4750mW
10-29-2025 14:46:44 RAM 3755/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [10%@729,5%@729,0%@729,36%@729,19%@729,0%@729,3%@729,0%@729,8%@729,3%@729,32%@729,4%@729] GR3D_FREQ 0% cpu@43.25C soc2@39.156C soc0@39.406C tj@43.25C soc1@40.343C VDD_GPU_SOC 3969mW/3936mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4715mW/4750mW
10-29-2025 14:46:45 RAM 3754/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [11%@729,15%@729,0%@729,3%@729,31%@729,0%@729,1%@729,7%@729,10%@729,1%@729,33%@729,1%@729] GR3D_FREQ 0% cpu@42.968C soc2@39.093C soc0@39.437C tj@42.968C soc1@40.281C VDD_GPU_SOC 3969mW/3936mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4715mW/4750mW
10-29-2025 14:46:46 RAM 3754/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [21%@729,19%@729,18%@729,6%@729,23%@729,0%@729,2%@729,21%@729,6%@729,6%@729,29%@729,5%@729] GR3D_FREQ 28% cpu@42.906C soc2@39.156C soc0@39.5C tj@42.906C soc1@40.187C VDD_GPU_SOC 3969mW/3936mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4815mW/4750mW
10-29-2025 14:46:47 RAM 3755/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [13%@729,14%@729,24%@729,15%@1497,17%@729,15%@729,4%@729,15%@729,2%@1113,6%@1113,3%@1113,5%@1113] GR3D_FREQ 30% cpu@43.156C soc2@39.156C soc0@39.593C tj@43.156C soc1@40.312C VDD_GPU_SOC 3969mW/3936mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4815mW/4750mW
10-29-2025 14:46:48 RAM 3757/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [15%@1497,3%@1497,16%@1497,17%@1497,45%@729,20%@729,3%@729,5%@729,2%@729,8%@729,3%@729,1%@729] GR3D_FREQ 49% cpu@43.093C soc2@39.125C soc0@39.406C tj@43.093C soc1@40.312C VDD_GPU_SOC 3969mW/3936mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4815mW/4750mW
10-29-2025 14:46:49 RAM 3757/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [11%@729,2%@729,1%@729,18%@729,28%@729,32%@729,9%@729,19%@729,0%@729,2%@729,1%@729,4%@729] GR3D_FREQ 49% cpu@43.312C soc2@39.125C soc0@39.437C tj@43.312C soc1@40.406C VDD_GPU_SOC 3969mW/3936mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4715mW/4750mW
10-29-2025 14:46:50 RAM 3757/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [12%@729,4%@729,0%@729,18%@729,6%@729,54%@729,4%@729,20%@729,3%@729,1%@729,6%@729,5%@729] GR3D_FREQ 1% cpu@43.062C soc2@39.218C soc0@39.468C tj@43.062C soc1@40.25C VDD_GPU_SOC 3969mW/3936mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4815mW/4750mW
10-29-2025 14:46:51 RAM 3757/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [10%@729,18%@729,22%@729,20%@729,13%@729,19%@729,6%@729,19%@729,3%@729,5%@729,0%@729,0%@729] GR3D_FREQ 9% cpu@42.968C soc2@39.187C soc0@39.593C tj@42.968C soc1@40.25C VDD_GPU_SOC 3969mW/3936mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4715mW/4750mW
10-29-2025 14:46:52 RAM 3756/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [15%@1497,18%@1497,15%@1497,15%@1497,9%@729,20%@729,2%@729,18%@729,3%@883,5%@883,5%@883,5%@883] GR3D_FREQ 0% cpu@43.218C soc2@39.187C soc0@39.5C tj@43.218C soc1@40.343C VDD_GPU_SOC 3969mW/3936mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4815mW/4751mW
10-29-2025 14:46:53 RAM 3759/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [30%@729,4%@729,7%@729,20%@729,5%@729,22%@729,3%@729,31%@729,2%@729,3%@729,3%@729,7%@729] GR3D_FREQ 0% cpu@43C soc2@39.125C soc0@39.531C tj@43C soc1@40.406C VDD_GPU_SOC 3969mW/3936mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4815mW/4751mW
10-29-2025 14:46:54 RAM 3759/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [15%@729,2%@729,1%@729,19%@729,42%@729,12%@729,15%@729,8%@729,0%@729,0%@729,2%@729,3%@729] GR3D_FREQ 0% cpu@43.125C soc2@39.125C soc0@39.5C tj@43.125C soc1@40.25C VDD_GPU_SOC 3969mW/3937mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4715mW/4751mW
10-29-2025 14:46:55 RAM 3762/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [22%@729,8%@729,2%@729,22%@729,25%@729,35%@729,18%@729,1%@729,4%@729,6%@729,3%@729,9%@729] GR3D_FREQ 0% cpu@43.156C soc2@39.187C soc0@39.593C tj@43.156C soc1@40.312C VDD_GPU_SOC 3969mW/3937mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4815mW/4751mW
10-29-2025 14:46:56 RAM 3761/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [8%@1497,6%@1497,4%@1497,19%@1497,1%@729,54%@729,17%@729,4%@729,3%@729,1%@729,2%@729,5%@729] GR3D_FREQ 0% cpu@43.312C soc2@39.125C soc0@39.437C tj@43.312C soc1@40.312C VDD_GPU_SOC 3969mW/3937mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4815mW/4751mW
10-29-2025 14:46:57 RAM 3762/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [9%@1497,10%@1497,2%@1497,16%@1497,6%@729,50%@729,10%@729,18%@729,2%@729,3%@729,3%@729,0%@729] GR3D_FREQ 47% cpu@43.125C soc2@39.156C soc0@39.437C tj@43.125C soc1@40.312C VDD_GPU_SOC 3969mW/3937mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4815mW/4751mW
10-29-2025 14:46:58 RAM 3761/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [9%@729,19%@729,9%@729,5%@729,6%@729,36%@729,19%@729,19%@729,4%@729,3%@729,0%@729,5%@729] GR3D_FREQ 36% cpu@43.062C soc2@39.125C soc0@39.5C tj@43.062C soc1@40.312C VDD_GPU_SOC 3969mW/3937mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4815mW/4751mW
10-29-2025 14:46:59 RAM 3761/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [20%@729,3%@729,19%@729,4%@1497,2%@729,45%@729,9%@729,19%@729,1%@883,2%@883,4%@883,9%@883] GR3D_FREQ 29% cpu@42.968C soc2@39.218C soc0@39.593C tj@42.968C soc1@40.312C VDD_GPU_SOC 3969mW/3937mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4815mW/4751mW
10-29-2025 14:47:00 RAM 3761/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [12%@729,1%@729,19%@729,6%@729,1%@729,43%@729,16%@729,19%@729,2%@729,1%@729,2%@729,1%@729] GR3D_FREQ 44% cpu@43.062C soc2@39.125C soc0@39.437C tj@43.062C soc1@40.312C VDD_GPU_SOC 3969mW/3937mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4715mW/4751mW
10-29-2025 14:47:01 RAM 3760/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [9%@729,2%@729,18%@729,5%@729,0%@729,7%@729,49%@729,19%@729,1%@729,2%@729,2%@729,5%@729] GR3D_FREQ 0% cpu@43.312C soc2@39.125C soc0@39.531C tj@43.312C soc1@40.468C VDD_GPU_SOC 3969mW/3937mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4715mW/4751mW
10-29-2025 14:47:02 RAM 3761/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [11%@729,4%@729,19%@729,5%@729,1%@729,0%@729,54%@729,19%@729,2%@729,4%@729,0%@729,7%@729] GR3D_FREQ 0% cpu@43.062C soc2@39.125C soc0@39.562C tj@43.062C soc1@40.343C VDD_GPU_SOC 3969mW/3937mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4815mW/4751mW
10-29-2025 14:47:03 RAM 3760/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [10%@729,5%@729,18%@1497,6%@1497,2%@729,14%@729,42%@729,19%@729,11%@729,4%@729,4%@729,8%@729] GR3D_FREQ 0% cpu@43.156C soc2@39.218C soc0@39.593C tj@43.156C soc1@40.375C VDD_GPU_SOC 3969mW/3937mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4815mW/4752mW
10-29-2025 14:47:04 RAM 3760/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [14%@729,1%@729,9%@729,14%@729,3%@729,8%@729,48%@729,20%@729,5%@729,4%@729,3%@729,6%@729] GR3D_FREQ 0% cpu@43.218C soc2@39.187C soc0@39.406C tj@43.218C soc1@40.312C VDD_GPU_SOC 3969mW/3937mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4715mW/4752mW
10-29-2025 14:47:05 RAM 3760/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [20%@1497,1%@1497,1%@1497,10%@1497,12%@729,11%@729,47%@729,8%@729,1%@729,3%@729,0%@729,0%@729] GR3D_FREQ 0% cpu@43.062C soc2@39.125C soc0@39.562C tj@43.062C soc1@40.5C VDD_GPU_SOC 3969mW/3937mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4715mW/4751mW
10-29-2025 14:47:06 RAM 3760/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [21%@729,1%@729,0%@729,11%@729,12%@729,23%@729,34%@729,9%@729,1%@729,4%@729,2%@729,4%@729] GR3D_FREQ 22% cpu@43.062C soc2@39.156C soc0@39.531C tj@43.062C soc1@40.312C VDD_GPU_SOC 3969mW/3938mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4715mW/4751mW
10-29-2025 14:47:07 RAM 3760/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [13%@729,8%@1497,1%@1497,18%@1497,1%@729,10%@729,45%@729,22%@729,3%@729,2%@729,0%@729,10%@729] GR3D_FREQ 7% cpu@43.156C soc2@39.218C soc0@39.531C tj@43.156C soc1@40.312C VDD_GPU_SOC 3969mW/3938mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4815mW/4752mW
10-29-2025 14:47:08 RAM 3758/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [12%@1497,22%@1497,3%@1497,24%@1497,16%@729,2%@729,35%@729,8%@729,4%@729,21%@729,8%@729,4%@729] GR3D_FREQ 49% cpu@42.937C soc2@39.156C soc0@39.406C tj@42.937C soc1@40.375C VDD_GPU_SOC 3969mW/3938mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4815mW/4752mW
10-29-2025 14:47:09 RAM 3757/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [23%@729,5%@729,4%@729,10%@729,17%@729,8%@729,11%@729,44%@729,2%@729,2%@729,5%@729,6%@729] GR3D_FREQ 49% cpu@43.031C soc2@39.125C soc0@39.531C tj@43.031C soc1@40.312C VDD_GPU_SOC 3969mW/3938mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4715mW/4752mW
10-29-2025 14:47:10 RAM 3755/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [25%@729,1%@729,4%@729,6%@729,20%@729,8%@729,1%@729,54%@729,4%@729,3%@729,4%@729,8%@729] GR3D_FREQ 1% cpu@43.156C soc2@39.187C soc0@39.5C tj@43.156C soc1@40.343C VDD_GPU_SOC 3969mW/3938mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4815mW/4752mW
10-29-2025 14:47:11 RAM 3756/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [16%@729,16%@729,13%@729,13%@729,30%@729,1%@729,15%@729,34%@729,3%@729,5%@729,11%@729,11%@729] GR3D_FREQ 8% cpu@43.281C soc2@39.125C soc0@39.468C tj@43.281C soc1@40.437C VDD_GPU_SOC 3969mW/3938mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4715mW/4752mW
10-29-2025 14:47:12 RAM 3758/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [9%@1497,10%@1497,6%@1497,18%@1497,20%@729,10%@729,38%@729,15%@729,1%@729,12%@729,3%@729,8%@729] GR3D_FREQ 0% cpu@43.093C soc2@39.125C soc0@39.437C tj@43.093C soc1@40.437C VDD_GPU_SOC 3969mW/3938mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4815mW/4752mW
10-29-2025 14:47:13 RAM 3757/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [12%@729,18%@729,2%@729,12%@729,7%@729,1%@729,20%@729,35%@729,15%@729,8%@729,1%@729,7%@729] GR3D_FREQ 0% cpu@43.093C soc2@39.281C soc0@39.531C tj@43.093C soc1@40.343C VDD_GPU_SOC 3969mW/3938mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4815mW/4752mW
10-29-2025 14:47:14 RAM 3757/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [8%@729,19%@729,4%@729,7%@1497,1%@729,2%@729,1%@729,55%@729,19%@729,0%@729,1%@729,0%@729] GR3D_FREQ 0% cpu@42.968C soc2@39.218C soc0@39.656C tj@42.968C soc1@40.312C VDD_GPU_SOC 3969mW/3938mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4715mW/4752mW
10-29-2025 14:47:15 RAM 3756/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [8%@729,16%@729,3%@729,11%@729,1%@729,1%@729,13%@729,40%@729,19%@729,3%@729,1%@729,5%@729] GR3D_FREQ 0% cpu@43.125C soc2@39.187C soc0@39.531C tj@43.125C soc1@40.406C VDD_GPU_SOC 3969mW/3938mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4715mW/4752mW
10-29-2025 14:47:16 RAM 3757/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [9%@1497,17%@1497,3%@1497,10%@1497,2%@729,3%@729,17%@729,39%@729,19%@883,9%@883,2%@883,4%@883] GR3D_FREQ 0% cpu@43.375C soc2@39.25C soc0@39.562C tj@43.375C soc1@40.468C VDD_GPU_SOC 3969mW/3938mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4815mW/4752mW
10-29-2025 14:47:17 RAM 3758/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [11%@729,21%@729,4%@729,7%@729,2%@729,4%@729,5%@729,51%@729,19%@729,4%@729,5%@729,1%@729] GR3D_FREQ 0% cpu@43.062C soc2@39.187C soc0@39.5C tj@43.062C soc1@40.343C VDD_GPU_SOC 3969mW/3938mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4815mW/4752mW
10-29-2025 14:47:18 RAM 3757/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [9%@729,18%@729,2%@729,6%@729,1%@729,3%@729,10%@729,46%@729,18%@729,0%@729,4%@729,5%@729] GR3D_FREQ 43% cpu@43.218C soc2@39.281C soc0@39.656C tj@43.218C soc1@40.343C VDD_GPU_SOC 3969mW/3938mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4815mW/4752mW
10-29-2025 14:47:19 RAM 3757/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [10%@729,13%@1497,2%@1497,15%@1497,0%@729,2%@729,23%@729,33%@729,20%@729,1%@729,1%@729,12%@729] GR3D_FREQ 21% cpu@43.281C soc2@39.125C soc0@39.5C tj@43.281C soc1@40.375C VDD_GPU_SOC 3969mW/3939mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4815mW/4752mW
10-29-2025 14:47:20 RAM 3757/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [8%@729,5%@729,2%@729,21%@729,0%@729,1%@729,20%@729,34%@729,20%@729,0%@729,0%@729,3%@729] GR3D_FREQ 38% cpu@43C soc2@39.156C soc0@39.531C tj@43C soc1@40.468C VDD_GPU_SOC 3969mW/3939mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4715mW/4752mW
10-29-2025 14:47:21 RAM 3758/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [10%@729,6%@729,5%@729,20%@729,3%@729,3%@729,10%@729,43%@729,17%@729,3%@729,18%@729,7%@729] GR3D_FREQ 0% cpu@43.062C soc2@39.218C soc0@39.593C tj@43.062C soc1@40.281C VDD_GPU_SOC 3969mW/3939mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4715mW/4752mW
10-29-2025 14:47:22 RAM 3757/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [9%@729,6%@729,0%@729,21%@729,3%@729,6%@729,21%@729,41%@729,9%@729,1%@729,13%@729,2%@729] GR3D_FREQ 0% cpu@43.062C soc2@39.25C soc0@39.562C tj@43.062C soc1@40.375C VDD_GPU_SOC 3969mW/3939mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4715mW/4752mW
10-29-2025 14:47:23 RAM 3757/62841MB (lfb 3x4MB) SWAP 0/31420MB (cached 0MB) CPU [8%@729,0%@729,0%@729,18%@729,4%@729,11%@729,47%@729,8%@729,18%@729,0%@729,1%@729,5%@729] GR3D_FREQ 0% cpu@43.343C soc2@39.125C soc0@39.531C tj@43.343C soc1@40.375C VDD_GPU_SOC 3969mW/3939mW VDD_CPU_CV 793mW/792mW VIN_SYS_5V0 4715mW/4752mW
