sync_event_id,ts_zed,ts_left,ts_right,sys_diff_zed_left(s),sys_diff_zed_right(s),sys_diff_left_right(s),sys_diff_max(s)
1761714660250102589,4331.75394,4331.749287,4331.726976,0.004652,0.026964,0.022312,0.026964
1761714660746832974,4332.220722,4332.253472,4332.231214,-0.03275,-0.010492,0.022258,0.03275
1761714660810647795,4332.287608,4332.317683,4332.295297,-0.030075,-0.007689,0.022385,0.030075
1761714660874668554,4332.354429,4332.381707,4332.359333,-0.027279,-0.004904,0.022374,0.027279
1761714660938624615,4332.421028,4332.445729,4332.423344,-0.024701,-0.002316,0.022385,0.024701
1761714661003047741,4332.487785,4332.509765,4332.487387,-0.02198,0.000398,0.022378,0.022378
1761714661062773076,4332.554442,4332.569782,4332.547286,-0.01534,0.007156,0.022496,0.022496
1761714661127055093,4332.621093,4332.633803,4332.611239,-0.012711,0.009853,0.022564,0.022564
1761714661190953628,4332.687883,4332.697839,4332.675263,-0.009956,0.01262,0.022576,0.022576
1761714661254917757,4332.754543,4332.761677,4332.739285,-0.007134,0.015258,0.022392,0.022392
1761714661318881886,4332.821183,4332.825702,4332.803333,-0.00452,0.017849,0.022369,0.022369
1761714661383653252,4332.887935,4332.889844,4332.863341,-0.001909,0.024594,0.026503,0.026503
1761714661450364563,4332.954601,4332.949935,4332.927664,0.004666,0.026937,0.02227,0.026937
1761714661516849896,4333.021252,4333.013962,4332.991637,0.00729,0.029615,0.022326,0.029615
1761714661583793557,4333.088052,4333.077985,4333.055453,0.010066,0.032599,0.022533,0.032599
1761714662079775931,4333.55484,4333.586187,4333.559825,-0.031346,-0.004985,0.026361,0.031346
1761714662139109553,4333.621631,4333.646218,4333.623848,-0.024587,-0.002217,0.022369,0.024587
1761714662202960498,4333.688276,4333.710059,4333.687866,-0.021783,0.00041,0.022193,0.022193
1761714662267128883,4333.754736,4333.774271,4333.751894,-0.019535,0.002841,0.022376,0.022376
1761714662330856001,4333.821696,4333.838106,4333.815919,-0.01641,0.005777,0.022187,0.022187
1761714662395053934,4333.888418,4333.902138,4333.879966,-0.013719,0.008453,0.022172,0.022172
1761714662455265929,4333.955011,4333.962342,4333.939998,-0.007331,0.015013,0.022344,0.022344
1761714662519371152,4334.022066,4334.026565,4334.003998,-0.004499,0.018068,0.022567,0.022567
1761714662584641873,4334.08844,4334.090384,4334.06784,-0.001943,0.0206,0.022544,0.022544
1761714662651337236,4334.155214,4334.154418,4334.131855,0.000795,0.023358,0.022563,0.023358
1761714662718150663,4334.221857,4334.218448,4334.195871,0.003409,0.025985,0.022577,0.025985
1761714662784203909,4334.288515,4334.282467,4334.255917,0.006049,0.032598,0.02655,0.032598
1761714663275405277,4334.755279,4334.786625,4334.764335,-0.031347,-0.009057,0.02229,0.031347
1761714663343901897,4334.821938,4334.85073,4334.828351,-0.028792,-0.006413,0.022379,0.028792
1761714663402384264,4334.888585,4334.914531,4334.89215,-0.025946,-0.003565,0.022381,0.025946
1761714663472209110,4334.955373,4334.978762,4334.956178,-0.023389,-0.000805,0.022584,0.023389
1761714663531687885,4335.022001,4335.038601,4335.016214,-0.016601,0.005787,0.022387,0.022387
1761714663596466276,4335.088807,4335.102846,4335.080433,-0.014039,0.008374,0.022413,0.022413
1761714663659901907,4335.155503,4335.166714,4335.144476,-0.011211,0.011027,0.022238,0.022238
1761714663723471994,4335.22232,4335.230681,4335.208516,-0.008361,0.013804,0.022165,0.022165
1761714663787486711,4335.288872,4335.294699,4335.272307,-0.005827,0.016565,0.022392,0.022392
1761714663851472040,4335.35552,4335.358719,4335.332344,-0.003198,0.023176,0.026375,0.026375
1761714663917827974,4335.422173,4335.418747,4335.396355,0.003425,0.025817,0.022392,0.025817
1761714663971370618,4335.488932,4335.482773,4335.460433,0.006158,0.028498,0.02234,0.028498
1761714664050741269,4335.555586,4335.546782,4335.524401,0.008805,0.031186,0.022381,0.031186
1761714664610105348,4336.089414,4336.11503,4336.09263,-0.025616,-0.003217,0.0224,0.025616
1761714664672906098,4336.155872,4336.179071,4336.156687,-0.023199,-0.000816,0.022383,0.023199
1761714664737652744,4336.222813,4336.243091,4336.220712,-0.020278,0.002101,0.022379,0.022379
1761714664801436110,4336.289474,4336.307123,4336.284743,-0.017648,0.004731,0.022379,0.022379
1761714664865835187,4336.355921,4336.371147,4336.348758,-0.015227,0.007163,0.022389,0.022389
1761714664925639207,4336.422916,4336.431191,4336.409112,-0.008276,0.013804,0.022079,0.022079
1761714664989465471,4336.489574,4336.495197,4336.472815,-0.005623,0.016759,0.022382,0.022382
1761714665052904724,4336.556219,4336.559231,4336.537045,-0.003011,0.019174,0.022185,0.022185
1761714665118830962,4336.622999,4336.62325,4336.600866,-0.00025,0.022133,0.022383,0.022383
1761714665185328670,4336.68966,4336.687274,4336.664892,0.002386,0.024769,0.022383,0.024769
1761714665252247163,4336.756448,4336.751307,4336.729216,0.005141,0.027232,0.022091,0.027232
1761714665750047782,4337.22326,4337.255503,4337.23331,-0.032243,-0.010049,0.022194,0.032243
1761714665813776076,4337.290092,4337.319547,4337.297352,-0.029456,-0.007261,0.022195,0.029456
1761714665877927139,4337.356904,4337.383575,4337.361374,-0.026671,-0.00447,0.022201,0.026671
1761714665942014624,4337.423381,4337.447595,4337.425209,-0.024214,-0.001829,0.022386,0.024214
1761714666002270329,4337.489955,4337.507626,4337.485434,-0.017671,0.004521,0.022192,0.022192
1761714666065673783,4337.556751,4337.57169,4337.549262,-0.014939,0.00749,0.022429,0.022429
1761714666130160933,4337.623411,4337.63568,4337.613292,-0.012269,0.010119,0.022388,0.022388
1761714666193939112,4337.690197,4337.699708,4337.677316,-0.00951,0.012881,0.022391,0.022391
1761714666257566732,4337.75685,4337.763731,4337.741345,-0.006881,0.015505,0.022386,0.022386
1761714666321613760,4337.823307,4337.827757,4337.801394,-0.004451,0.021913,0.026363,0.026363
1761714666386158342,4337.890269,4337.88779,4337.865416,0.002478,0.024853,0.022375,0.024853
1761714666453402208,4337.95673,4337.951857,4337.929554,0.004873,0.027175,0.022302,0.027175
1761714666519300770,4338.023582,4338.015842,4337.993447,0.00774,0.030136,0.022395,0.030136
1761714666586087834,4338.090364,4338.079869,4338.057474,0.010496,0.03289,0.022394,0.03289
1761714667078676669,4338.557166,4338.584056,4338.561671,-0.02689,-0.004505,0.022385,0.02689
1761714667142080250,4338.623961,4338.648106,4338.625909,-0.024145,-0.001948,0.022197,0.024145
1761714667206399452,4338.690412,4338.712171,4338.689749,-0.021758,0.000664,0.022422,0.022422
1761714667270315731,4338.757042,4338.776165,4338.753968,-0.019123,0.003074,0.022197,0.022197
1761714667334259414,4338.823839,4338.840188,4338.817992,-0.016348,0.005847,0.022196,0.022196
1761714667399031417,4338.890487,4338.904221,4338.878058,-0.013734,0.01243,0.026163,0.026163
1761714667458300247,4338.957127,4338.964249,4338.942152,-0.007121,0.014976,0.022097,0.022097
1761714667522331775,4339.023921,4339.02826,4339.005881,-0.004339,0.01804,0.022379,0.022379
1761714667584657137,4339.090768,4339.092293,4339.070107,-0.001525,0.020662,0.022186,0.022186
1761714667653085095,4339.157235,4339.156328,4339.134127,0.000907,0.023108,0.022201,0.023108
1761714667717450973,4339.223991,4339.220348,4339.197958,0.003644,0.026033,0.022389,0.026033
1761714667786658079,4339.290667,4339.28037,4339.25819,0.010296,0.032477,0.022181,0.032477
1761714668282848969,4339.757832,4339.788612,4339.766375,-0.030781,-0.008543,0.022238,0.030781
1761714668346716375,4339.824535,4339.852616,4339.83043,-0.028082,-0.005895,0.022186,0.028082
1761714668409899008,4339.891124,4339.916647,4339.89444,-0.025522,-0.003315,0.022207,0.025522
1761714668470820415,4339.957889,4339.976667,4339.954484,-0.018777,0.003406,0.022183,0.022183
1761714668534879968,4340.024569,4340.040703,4340.018505,-0.016134,0.006064,0.022198,0.022198
1761714668598826800,4340.091315,4340.104741,4340.082402,-0.013426,0.008913,0.022339,0.022339
1761714668662788967,4340.157966,4340.168803,4340.14637,-0.010838,0.011596,0.022434,0.022434
1761714668726671644,4340.224637,4340.232782,4340.210584,-0.008145,0.014053,0.022198,0.022198
1761714668791026907,4340.29142,4340.296809,4340.270439,-0.005388,0.020981,0.026369,0.026369
1761714668854042012,4340.358086,4340.35684,4340.334677,0.001246,0.023409,0.022163,0.023409
1761714668919102089,4340.424718,4340.420873,4340.398905,0.003845,0.025813,0.021968,0.025813
1761714668973340248,4340.491305,4340.484886,4340.462739,0.006419,0.028566,0.022147,0.028566
1761714669053617460,4340.557931,4340.548949,4340.526505,0.008982,0.031426,0.022444,0.031426
1761714669547036855,4341.025091,4341.053314,4341.030915,-0.028223,-0.005824,0.022399,0.028223
1761714669610391527,4341.091749,4341.117164,4341.094952,-0.025416,-0.003203,0.022212,0.025416
1761714669674129757,4341.158395,4341.181195,4341.158997,-0.0228,-0.000602,0.022198,0.0228
1761714669738353284,4341.22519,4341.245416,4341.223031,-0.020226,0.00216,0.022386,0.022386
1761714669802367120,4341.29184,4341.309433,4341.287045,-0.017593,0.004794,0.022388,0.022388
1761714669866340492,4341.358491,4341.373263,4341.346953,-0.014772,0.011538,0.02631,0.02631
1761714669926427065,4341.425276,4341.433304,4341.411269,-0.008027,0.014008,0.022035,0.022035
1761714669986740873,4341.491939,4341.497542,4341.474949,-0.005603,0.016991,0.022593,0.022593
1761714670054434743,4341.558584,4341.561349,4341.538969,-0.002765,0.019615,0.02238,0.02238
1761714670121065769,4341.625417,4341.625574,4341.603195,-0.000157,0.022222,0.022379,0.022379
1761714670187796581,4341.692033,4341.689415,4341.667227,0.002618,0.024806,0.022188,0.024806
1761714670254908040,4341.758664,4341.749623,4341.727307,0.009041,0.031357,0.022316,0.031357
1761714670751184300,4342.225695,4342.257659,4342.235423,-0.031964,-0.009728,0.022237,0.031964
1761714670814720829,4342.292284,4342.321876,4342.299486,-0.029592,-0.007202,0.02239,0.029592
1761714670878711892,4342.359052,4342.385907,4342.363494,-0.026855,-0.004441,0.022413,0.026855
1761714670938412418,4342.425686,4342.445748,4342.423538,-0.020061,0.002148,0.022209,0.022209
1761714671004536569,4342.492342,4342.50978,4342.48739,-0.017437,0.004953,0.02239,0.02239
1761714671066711198,4342.558951,4342.573814,4342.551621,-0.014863,0.00733,0.022193,0.022193
1761714671130702621,4342.625593,4342.637818,4342.615447,-0.012225,0.010146,0.022371,0.022371
1761714671195166186,4342.69258,4342.702024,4342.679664,-0.009444,0.012916,0.02236,0.02236
1761714671258736914,4342.759216,4342.76588,4342.743684,-0.006664,0.015531,0.022196,0.022196
1761714671321810432,4342.825885,4342.825956,4342.803532,-7.1e-05,0.022352,0.022424,0.022424
1761714671388643417,4342.89265,4342.889948,4342.867533,0.002701,0.025117,0.022415,0.025117
1761714671455123287,4342.959301,4342.953957,4342.931903,0.005344,0.027398,0.022054,0.027398
1761714671521702273,4343.025747,4343.01799,4342.995812,0.007757,0.029935,0.022178,0.029935
1761714671588494825,4343.092528,4343.08202,4343.059837,0.010508,0.03269,0.022183,0.03269
1761714672016451715,4343.492935,4343.522247,4343.499807,-0.029312,-0.006872,0.022441,0.029312
1761714672072857947,4343.559755,4343.586214,4343.563844,-0.026459,-0.004089,0.02237,0.026459
1761714672143288998,4343.626146,4343.650268,4343.627867,-0.024122,-0.001721,0.022401,0.024122
1761714672207156909,4343.692986,4343.714299,4343.691904,-0.021312,0.001082,0.022394,0.022394
1761714672271126720,4343.759818,4343.778319,4343.755937,-0.018501,0.003881,0.022382,0.022382
1761714672335404667,4343.826436,4343.842358,4343.815969,-0.015923,0.010466,0.026389,0.026389
1761714672396450762,4343.893104,4343.902381,4343.87998,-0.009276,0.013124,0.0224,0.0224
1761714672460294470,4343.959733,4343.966398,4343.944053,-0.006665,0.015679,0.022345,0.022345
1761714672523246298,4344.026531,4344.030432,4344.008242,-0.003901,0.018289,0.02219,0.02219
1761714672589061849,4344.093194,4344.094457,4344.072069,-0.001263,0.021125,0.022388,0.022388
1761714672655751992,4344.159828,4344.158482,4344.136302,0.001345,0.023525,0.02218,0.023525
1761714672722189992,4344.226611,4344.218518,4344.196373,0.008093,0.030238,0.022146,0.030238
1761714672789077566,4344.293093,4344.282545,4344.260366,0.010548,0.032728,0.022179,0.032728
1761714673284712885,4344.760219,4344.790949,4344.768549,-0.03073,-0.00833,0.0224,0.03073
1761714673347735290,4344.826691,4344.854794,4344.832429,-0.028103,-0.005738,0.022365,0.028103
1761714673411768733,4344.893323,4344.918823,4344.892654,-0.025501,0.000669,0.026169,0.026169
1761714673471844620,4344.960293,4344.978848,4344.956462,-0.018555,0.00383,0.022385,0.022385
1761714673535604055,4345.026974,4345.042865,4345.0205,-0.015891,0.006474,0.022365,0.022365
1761714673599929852,4345.093651,4345.106912,4345.084523,-0.013261,0.009128,0.022389,0.022389
1761714673664453784,4345.160406,4345.170911,4345.148596,-0.010504,0.01181,0.022315,0.022315
1761714673728846651,4345.227062,4345.234943,4345.212583,-0.00788,0.01448,0.02236,0.02236
1761714673789425064,4345.29385,4345.294968,4345.272687,-0.001117,0.021163,0.022281,0.022281
1761714673855894400,4345.360522,4345.359053,4345.336679,0.001468,0.023843,0.022375,0.023843
1761714673922543239,4345.427148,4345.423089,4345.40065,0.004059,0.026498,0.022439,0.026498
1761714673979676354,4345.493721,4345.487097,4345.464671,0.006624,0.02905,0.022426,0.02905
1761714674056083377,4345.560414,4345.5511,4345.528902,0.009315,0.031512,0.022197,0.031512
1761714674485109094,4345.960576,4345.991297,4345.968876,-0.030721,-0.0083,0.022421,0.030721
1761714674548327627,4346.02762,4346.055329,4346.032941,-0.027709,-0.005321,0.022388,0.027709
1761714674612623758,4346.094239,4346.119356,4346.097161,-0.025117,-0.002922,0.022195,0.025117
1761714674676559249,4346.160868,4346.183591,4346.160983,-0.022723,-0.000116,0.022607,0.022723
1761714674740615081,4346.227673,4346.247603,4346.225247,-0.019931,0.002425,0.022356,0.022356
1761714674804690442,4346.294299,4346.311708,4346.289277,-0.017409,0.005023,0.022431,0.022431
1761714674864466935,4346.360951,4346.371652,4346.349278,-0.010701,0.011674,0.022374,0.022374
1761714674929254388,4346.427724,4346.43568,4346.413157,-0.007957,0.014566,0.022523,0.022523
1761714674990446613,4346.494408,4346.49957,4346.477327,-0.005163,0.01708,0.022243,0.022243
1761714675056839911,4346.560845,4346.563541,4346.541179,-0.002696,0.019666,0.022362,0.022362
1761714675123887384,4346.62783,4346.627779,4346.605373,5e-05,0.022456,0.022406,0.022456
1761714675190371341,4346.694275,4346.691605,4346.665248,0.00267,0.029027,0.026358,0.029027
1761714675252934414,4346.760923,4346.751635,4346.729276,0.009288,0.031647,0.02236,0.031647
1761714675755695556,4347.227921,4347.260269,4347.23785,-0.032348,-0.00993,0.022419,0.032348
1761714675819642702,4347.294733,4347.324085,4347.301727,-0.029352,-0.006994,0.022358,0.029352
1761714675884259619,4347.361533,4347.388134,4347.361793,-0.026601,-0.000261,0.026341,0.026601
1761714675944149819,4347.428288,4347.44816,4347.425802,-0.019873,0.002485,0.022358,0.022358
1761714676007601591,4347.494807,4347.512179,4347.489789,-0.017371,0.005018,0.02239,0.02239
1761714676071777217,4347.561621,4347.576205,4347.553836,-0.014583,0.007785,0.022369,0.022369
1761714676135616789,4347.628255,4347.640066,4347.61783,-0.011811,0.010425,0.022236,0.022236
1761714676200035629,4347.694917,4347.704308,4347.681681,-0.009391,0.013236,0.022627,0.022627
1761714676259539659,4347.761698,4347.76429,4347.741984,-0.002592,0.019714,0.022306,0.022306
1761714676326928788,4347.828371,4347.828128,4347.805734,0.000242,0.022636,0.022394,0.022636
1761714676392303064,4347.894942,4347.892229,4347.870439,0.002713,0.024502,0.02179,0.024502
1761714676453414406,4347.961578,4347.956278,4347.934004,0.005299,0.027574,0.022275,0.027574
1761714676526827354,4348.028245,4348.020203,4347.997838,0.008042,0.030408,0.022366,0.030408
1761714676955700677,4348.428616,4348.460575,4348.438197,-0.031959,-0.009581,0.022378,0.031959
1761714677019642082,4348.495376,4348.524608,4348.502236,-0.029231,-0.00686,0.022372,0.029231
1761714677084771244,4348.562083,4348.588449,4348.566258,-0.026366,-0.004175,0.022191,0.026366
1761714677148558842,4348.62887,4348.652497,4348.630305,-0.023627,-0.001435,0.022192,0.023627
1761714677211842502,4348.695475,4348.716526,4348.694322,-0.02105,0.001153,0.022204,0.022204
1761714677276037676,4348.762132,4348.780562,4348.758169,-0.018429,0.003963,0.022393,0.022393
1761714677335985020,4348.828933,4348.840572,4348.81826,-0.011639,0.010673,0.022312,0.022312
1761714677399868758,4348.895588,4348.90462,4348.882398,-0.009032,0.01319,0.022222,0.022222
1761714677462320876,4348.96242,4348.968635,4348.946431,-0.006215,0.015989,0.022204,0.022204
1761714677526063398,4349.029036,4349.032842,4349.010284,-0.003806,0.018751,0.022557,0.022557
1761714677591783802,4349.095491,4349.096682,4349.074305,-0.001191,0.021186,0.022377,0.022377
1761714677658107261,4349.162138,4349.160885,4349.134664,0.001253,0.027474,0.026221,0.027474
1761714677725617270,4349.229088,4349.22092,4349.198367,0.008168,0.030721,0.022553,0.030721
1761714677791463586,4349.295567,4349.284948,4349.262395,0.010619,0.033173,0.022554,0.033173
1761714678287653128,4349.762538,4349.793168,4349.770579,-0.03063,-0.008041,0.022589,0.03063
1761714678350799040,4349.829191,4349.857028,4349.830968,-0.027837,-0.001777,0.02606,0.027837
1761714678410594127,4349.895829,4349.917225,4349.894867,-0.021395,0.000963,0.022358,0.022358
1761714678474461933,4349.962603,4349.98112,4349.959126,-0.018517,0.003477,0.021994,0.021994
1761714678538567830,4350.029244,4350.045289,4350.022912,-0.016045,0.006332,0.022377,0.022377
1761714678602590842,4350.095911,4350.109324,4350.086943,-0.013413,0.008968,0.022381,0.022381
1761714678666481281,4350.16268,4350.173334,4350.150789,-0.010654,0.011891,0.022545,0.022545
1761714678726357653,4350.229336,4350.233199,4350.210862,-0.003863,0.018474,0.022336,0.022336
1761714678791907018,4350.296116,4350.297226,4350.27484,-0.00111,0.021276,0.022386,0.022386
1761714678858424372,4350.362792,4350.361255,4350.338865,0.001537,0.023927,0.02239,0.023927
1761714678924777171,4350.429425,4350.425282,4350.40289,0.004144,0.026535,0.022391,0.026535
1761714678991800705,4350.496457,4350.489299,4350.46701,0.007158,0.029447,0.022289,0.029447
1761714679059582269,4350.562894,4350.553332,4350.530942,0.009563,0.031952,0.022389,0.031952
1761714679487057149,4350.963272,4350.993742,4350.971139,-0.030471,-0.007867,0.022604,0.030471
1761714679551257942,4351.030303,4351.057768,4351.035177,-0.027464,-0.004873,0.022591,0.027464
1761714679615022281,4351.096708,4351.121592,4351.099194,-0.024884,-0.002486,0.022398,0.024884
1761714679678800642,4351.163357,4351.185615,4351.163239,-0.022258,0.000118,0.022376,0.022376
1761714679743042190,4351.230131,4351.24965,4351.227261,-0.019519,0.002869,0.022389,0.022389
1761714679803061952,4351.296772,4351.309692,4351.287311,-0.01292,0.009461,0.022381,0.022381
1761714679866858690,4351.363453,4351.373714,4351.351307,-0.010261,0.012146,0.022407,0.022407
1761714679930749871,4351.430243,4351.437735,4351.415549,-0.007492,0.014694,0.022185,0.022185
1761714679994805638,4351.49689,4351.501764,4351.479572,-0.004874,0.017318,0.022191,0.022191
1761714680059311899,4351.563532,4351.565785,4351.543426,-0.002253,0.020107,0.022359,0.022359
1761714680126217535,4351.630309,4351.629823,4351.603626,0.000486,0.026683,0.026197,0.026683
1761714680192750906,4351.696973,4351.689858,4351.667665,0.007116,0.029308,0.022192,0.029308
1761714680259141013,4351.763436,4351.753883,4351.731693,0.009553,0.031742,0.02219,0.031742
1761714680754179866,4352.230592,4352.262334,4352.239734,-0.031742,-0.009142,0.022599,0.031742
1761714680819538335,4352.29721,4352.326344,4352.303933,-0.029134,-0.006723,0.022411,0.029134
1761714680879414857,4352.3641,4352.386184,4352.364036,-0.022084,6.4e-05,0.022148,0.022148
1761714680943601626,4352.430669,4352.450408,4352.428029,-0.019739,0.00264,0.022378,0.022378
1761714681008454880,4352.49733,4352.514433,4352.492051,-0.017102,0.005279,0.022381,0.022381
1761714681071617047,4352.564118,4352.578478,4352.556078,-0.01436,0.00804,0.0224,0.0224
1761714681135618316,4352.630766,4352.642499,4352.620087,-0.011733,0.01068,0.022412,0.022412
1761714681199306194,4352.697451,4352.706525,4352.679952,-0.009074,0.017499,0.026573,0.026573
1761714681259321070,4352.76432,4352.766532,4352.744149,-0.002213,0.020171,0.022383,0.022383
1761714681326532538,4352.830829,4352.830583,4352.80798,0.000246,0.022849,0.022603,0.022849
1761714681393367771,4352.89762,4352.894594,4352.872063,0.003027,0.025557,0.02253,0.025557
1761714681459780283,4352.964102,4352.958685,4352.936263,0.005417,0.027839,0.022422,0.027839
1761714681526767809,4353.030963,4353.022449,4353.000313,0.008514,0.030649,0.022136,0.030649
1761714681956581423,4353.430955,4353.462869,4353.440463,-0.031914,-0.009508,0.022406,0.031914
1761714682020718615,4353.497906,4353.527126,4353.504699,-0.02922,-0.006793,0.022427,0.02922
1761714682084147930,4353.564484,4353.590927,4353.568521,-0.026442,-0.004037,0.022406,0.026442
1761714682148010242,4353.631015,4353.654949,4353.632367,-0.023935,-0.001352,0.022582,0.023935
1761714682211989888,4353.697803,4353.718976,4353.696392,-0.021173,0.001412,0.022584,0.022584
1761714682271506598,4353.764441,4353.778812,4353.756427,-0.01437,0.008014,0.022384,0.022384
1761714682336019000,4353.831259,4353.842835,4353.82045,-0.011576,0.010809,0.022385,0.022385
1761714682400008698,4353.897905,4353.907081,4353.884487,-0.009176,0.013418,0.022594,0.022594
1761714682464150562,4353.96454,4353.971102,4353.948714,-0.006562,0.015826,0.022388,0.022388
1761714682527999717,4354.031331,4354.035122,4354.012736,-0.003791,0.018594,0.022385,0.022385
1761714682593963502,4354.097977,4354.099156,4354.072781,-0.001179,0.025195,0.026374,0.026374
1761714682660254348,4354.164633,4354.15918,4354.136726,0.005453,0.027907,0.022454,0.027907
1761714682727185199,4354.231402,4354.223204,4354.200856,0.008198,0.030546,0.022348,0.030546
1761714682794356512,4354.298074,4354.28723,4354.264835,0.010843,0.033239,0.022396,0.033239
1761714683224918588,4354.698245,4354.731444,4354.709063,-0.0332,-0.010818,0.022382,0.0332
1761714683288421549,4354.765088,4354.795479,4354.773077,-0.030391,-0.007989,0.022402,0.030391
1761714683348271924,4354.831716,4354.855509,4354.833106,-0.023792,-0.001389,0.022403,0.023792
1761714683414240911,4354.898338,4354.919534,4354.897145,-0.021196,0.001193,0.022389,0.022389
1761714683476742677,4354.965132,4354.983789,4354.96101,-0.018658,0.004122,0.02278,0.02278
1761714683541113236,4355.031778,4355.047851,4355.025191,-0.016073,0.006587,0.02266,0.02266
1761714683604617126,4355.098668,4355.111648,4355.089227,-0.012979,0.009441,0.02242,0.02242
1761714683668783239,4355.165212,4355.175639,4355.149069,-0.010427,0.016143,0.02657,0.02657
1761714683728560876,4355.231863,4355.235664,4355.213156,-0.003801,0.018707,0.022507,0.022507
1761714683794270097,4355.298543,4355.299694,4355.277335,-0.001151,0.021208,0.022359,0.022359
1761714683861077484,4355.365539,4355.363948,4355.341155,0.001592,0.024384,0.022793,0.024384
1761714683927136401,4355.431947,4355.42775,4355.405376,0.004197,0.026571,0.022374,0.026571
1761714683986666789,4355.498734,4355.491746,4355.469177,0.006987,0.029556,0.022569,0.029556
1761714684426442783,4355.898915,4355.931993,4355.909614,-0.033078,-0.010699,0.022379,0.033078
1761714684489341507,4355.965583,4355.996044,4355.973851,-0.030462,-0.008268,0.022193,0.030462
1761714684553315989,4356.03229,4356.060068,4356.037642,-0.027778,-0.005352,0.022426,0.027778
1761714684617551807,4356.099221,4356.124336,4356.101907,-0.025115,-0.002686,0.022429,0.025115
1761714684681181266,4356.165668,4356.188108,4356.165718,-0.02244,-4.9e-05,0.02239,0.02244
1761714684741170141,4356.232471,4356.248149,4356.225748,-0.015679,0.006723,0.022401,0.022401
1761714684805141678,4356.299104,4356.312195,4356.289771,-0.013091,0.009332,0.022423,0.022423
1761714684869191810,4356.365786,4356.376214,4356.353877,-0.010428,0.011909,0.022337,0.022337
1761714684933747327,4356.432542,4356.440213,4356.417641,-0.007671,0.0149,0.022572,0.022572
1761714684995839440,4356.499187,4356.504368,4356.481704,-0.005181,0.017483,0.022664,0.022664
1761714685061608888,4356.565869,4356.568335,4356.54573,-0.002465,0.020139,0.022605,0.022605
1761714685127620953,4356.632653,4356.628347,4356.605961,0.004306,0.026692,0.022386,0.026692
1761714685194965471,4356.69931,4356.692365,4356.669743,0.006945,0.029567,0.022622,0.029567
1761714685261935961,4356.76617,4356.756399,4356.733802,0.009771,0.032368,0.022598,0.032368
1761714685758376779,4357.23314,4357.264608,4357.24219,-0.031468,-0.00905,0.022417,0.031468
1761714685818179488,4357.299796,4357.324639,4357.302155,-0.024843,-0.002359,0.022484,0.024843
1761714685881946231,4357.366361,4357.388478,4357.366235,-0.022117,0.000126,0.022243,0.022243
1761714685945605308,4357.433008,4357.452492,4357.430318,-0.019483,0.002691,0.022174,0.022174
1761714686009434805,4357.499673,4357.516516,4357.494159,-0.016842,0.005514,0.022357,0.022357
1761714686073839441,4357.566431,4357.580547,4357.558361,-0.014117,0.00807,0.022186,0.022186
1761714686138264119,4357.633102,4357.644567,4357.6182,-0.011465,0.014902,0.026366,0.026366
1761714686197919460,4357.699761,4357.70482,4357.682519,-0.005059,0.017242,0.022301,0.022301
1761714686262311931,4357.766524,4357.768839,4357.746455,-0.002315,0.020069,0.022384,0.022384
1761714686328945405,4357.833185,4357.832864,4357.810482,0.000322,0.022703,0.022381,0.022703
1761714686396288325,4357.899844,4357.897072,4357.874508,0.002773,0.025337,0.022564,0.025337
1761714686463228532,4357.96685,4357.961156,4357.938403,0.005694,0.028447,0.022752,0.028447
1761714686958932451,4358.433464,4358.465156,4358.442589,-0.031692,-0.009125,0.022567,0.031692
1761714687022432719,4358.500326,4358.529192,4358.506818,-0.028866,-0.006492,0.022374,0.028866
1761714687086301328,4358.566911,4358.593234,4358.570835,-0.026322,-0.003923,0.022399,0.026322
1761714687150567529,4358.633565,4358.657268,4358.634867,-0.023704,-0.001302,0.022402,0.023704
1761714687214453202,4358.700334,4358.721298,4358.694938,-0.020963,0.005396,0.026359,0.026359
1761714687274705355,4358.766987,4358.781324,4358.758951,-0.014337,0.008036,0.022373,0.022373
1761714687338761283,4358.833784,4358.845345,4358.822959,-0.011561,0.010825,0.022386,0.022386
1761714687402584655,4358.900453,4358.909377,4358.886967,-0.008925,0.013486,0.022411,0.022411
1761714687466783945,4358.967105,4358.9734,4358.951001,-0.006295,0.016104,0.022399,0.022399
1761714687530680599,4359.033896,4359.037425,4359.015047,-0.003529,0.018849,0.022378,0.022378
1761714687596723430,4359.100525,4359.09746,4359.075103,0.003064,0.025422,0.022358,0.025422
1761714687663516592,4359.167372,4359.161482,4359.139176,0.00589,0.028196,0.022306,0.028196
1761714687730295731,4359.234166,4359.225509,4359.203211,0.008657,0.030955,0.022298,0.030955
1761714688227442289,4359.701001,4359.733744,4359.711141,-0.032742,-0.01014,0.022602,0.032742
1761714688287479291,4359.767789,4359.79377,4359.771223,-0.025981,-0.003434,0.022548,0.025981
1761714688350683681,4359.834461,4359.857806,4359.835208,-0.023345,-0.000747,0.022598,0.023345
1761714688414831579,4359.901089,4359.921836,4359.89924,-0.020747,0.001849,0.022596,0.022596
1761714688478945094,4359.967877,4359.98586,4359.96327,-0.017983,0.004608,0.02259,0.02259
1761714688543116332,4360.034535,4360.04989,4360.027291,-0.015355,0.007244,0.0226,0.0226
1761714688606893434,4360.101198,4360.113916,4360.087349,-0.012718,0.013849,0.026567,0.026567
1761714688667116923,4360.167982,4360.17395,4360.151361,-0.005968,0.016621,0.022589,0.022589
1761714688731179790,4360.234635,4360.237976,4360.215376,-0.00334,0.019259,0.0226,0.0226
