Timestamp,RAM_Used_MB,SWAP_Used_MB,GPU_Load_%,Power_GPU_SOC_mW,Power_CPU_CV_mW,Power_VIN_mW,Temp_CPU,Temp_TJ,Temp_SOC0,Temp_SOC1,Temp_SOC2,CPU1_%,CPU1_MHz,CPU2_%,CPU2_MHz,CPU3_%,CPU3_MHz,CPU4_%,CPU4_MHz,CPU5_%,CPU5_MHz,CPU6_%,CPU6_MHz,CPU7_%,CPU7_MHz,CPU8_%,CPU8_MHz,CPU9_%,CPU9_MHz,CPU10_%,CPU10_MHz,CPU11_%,CPU11_MHz,CPU12_%,CPU12_MHz
10-29-2025 13:41:24,3564,0,0,3969,793,4715,41.812,41.812,38.468,39.375,38.156,13,729,1,729,7,729,12,1497,2,729,19,729,1,729,2,729,31,729,0,729,0,729,26,729
10-29-2025 13:41:25,3564,0,2,3969,793,4715,41.75,41.75,38.5,39.312,38.156,9,729,5,729,2,729,14,729,2,729,18,729,3,729,0,729,33,729,1,729,0,729,26,729
10-29-2025 13:41:26,3564,0,0,3969,793,4815,41.875,41.875,38.593,39.218,38.187,12,729,3,1497,3,1497,13,1497,3,729,16,729,14,729,3,729,17,729,4,729,0,729,42,729
10-29-2025 13:41:27,3564,0,0,3969,793,4715,42.031,42.031,38.468,39.218,38.156,8,729,4,729,3,729,13,729,1,729,18,729,3,729,0,729,6,729,1,729,0,729,55,729
10-29-2025 13:41:28,3565,0,0,3969,793,4715,41.812,41.812,38.468,39.343,38.156,7,729,1,729,6,729,13,729,2,729,18,729,2,729,1,729,6,729,2,729,0,729,54,729
10-29-2025 13:41:29,3563,0,0,3969,793,4715,42.187,41.875,38.5,39.25,38.187,10,729,2,729,3,729,14,729,0,729,18,729,1,729,3,729,5,729,5,729,2,729,54,729
10-29-2025 13:41:30,3563,0,0,3969,793,4815,41.875,41.875,38.625,39.218,38.187,11,729,2,729,16,729,2,729,1,729,20,729,1,729,9,729,3,729,2,729,7,729,53,729
10-29-2025 13:41:32,3563,0,47,3969,793,4715,41.875,41.875,38.437,39.343,38.187,11,729,11,729,8,729,9,729,7,729,20,729,11,729,5,729,7,729,3,729,5,729,53,729
10-29-2025 13:41:33,3563,0,38,3969,793,4715,42.156,42.156,38.531,39.468,38.093,9,729,1,729,16,729,7,729,11,729,4,729,6,729,0,729,2,729,2,729,4,729,53,729
10-29-2025 13:41:34,3563,0,27,3969,793,4715,41.875,41.875,38.468,39.281,38.156,8,1497,2,1497,14,1497,3,1497,20,729,4,729,0,729,0,729,4,729,0,729,5,729,53,729
10-29-2025 13:41:35,3561,0,44,3969,793,4715,41.875,41.875,38.625,39.312,38.218,9,729,2,729,3,729,17,1497,23,729,2,729,5,729,0,729,4,729,0,729,7,729,53,729
10-29-2025 13:41:36,3562,0,0,3969,793,4715,41.968,41.968,38.468,39.375,38.125,9,729,1,729,1,729,18,729,19,729,2,729,15,729,3,729,8,729,1,729,8,729,53,729
10-29-2025 13:41:37,3562,0,0,3969,793,4715,41.875,41.875,38.531,39.312,38.281,8,729,1,729,0,729,18,1497,18,729,1,729,4,729,3,729,4,729,3,729,4,729,54,729
10-29-2025 13:41:38,3562,0,0,3969,793,4715,41.875,41.875,38.593,39.281,38.125,7,729,3,729,2,729,20,729,12,729,8,729,12,729,1,729,5,729,1,729,6,729,55,729
10-29-2025 13:41:39,3562,0,0,3969,793,4715,41.875,41.875,38.468,39.375,38.218,9,729,2,729,19,729,2,729,0,729,1,729,19,729,0,729,4,729,0,729,5,729,55,729
10-29-2025 13:41:40,3563,0,0,3969,793,4815,42.093,42.093,38.562,39.375,38.218,12,729,1,729,12,729,8,729,5,729,19,729,17,729,5,729,3,729,2,729,6,729,52,729
10-29-2025 13:41:41,3562,0,9,3969,793,4815,41.906,41.906,38.562,39.281,38.187,10,729,1,729,1,729,21,729,1,729,3,729,19,729,3,729,5,729,1,729,7,729,53,729
10-29-2025 13:41:42,3562,0,0,3969,793,4815,42.031,42.031,38.625,39.343,38.25,11,1497,0,1497,1,1497,19,1497,3,1497,2,1497,18,1497,2,1497,5,729,1,729,3,729,55,729
10-29-2025 13:41:43,3563,0,49,3969,793,4815,42.156,42.156,38.468,39.375,38.125,10,729,3,729,17,729,2,729,2,729,7,729,17,729,4,729,6,729,2,729,3,729,54,729
